partido_id,temporada,jornada_num,local,visitante,h_win_rate_global,h_win_rate_last5,h_win_rate_home,h_win_rate_away,h_pts_fav_exp,h_pts_con_exp,h_set_win_rate,h_set_diff_exp,h_forma_home,h_forma_away,h_ultimo_set_diff,h_racha,h_n_partidos_hist,h_h2h_set_diff_exp,h_h2h_win_rate,a_win_rate_global,a_win_rate_last5,a_win_rate_home,a_win_rate_away,a_pts_fav_exp,a_pts_con_exp,a_set_win_rate,a_set_diff_exp,a_forma_home,a_forma_away,a_ultimo_set_diff,a_racha,a_n_partidos_hist,a_h2h_set_diff_exp,a_h2h_win_rate,diff_win_rate_global,diff_win_rate_last5,diff_set_win_rate,diff_set_diff_exp,diff_pts_fav_exp,diff_pts_con_exp,diff_racha,diff_ultimo_set_diff,diff_rank_season,diff_forma_efectiva,h_descanso,a_descanso,diff_descanso,h_rank_season,a_rank_season,gana_local
2017/2018_Gi Gr_Lube_8Round,2017/2018,8.0,Monza,Lube,0.4286,0.4667,0.3889,0.5385,3.9325,3.3068,0.5291,0.6257,0.4667,0.5385,4,1,11,-2.055,0.3889,0.45,0.4667,0.4286,0.5,3.8368,3.4054,0.4934,0.4313,0.4286,0.4667,5,1,10,1.157,0.6111,-0.02140000000000003,0.0,0.03570000000000001,0.19440000000000002,0.0956999999999999,-0.09860000000000024,0,-1,0,0.0,1.0,2.0,-1.0,8,8,1
2017/2018_Centr_Geosa_9Round,2017/2018,9.0,Brescia,Lagonegro,0.5,0.5,0.5385,0.4545,3.7359,3.3981,0.5148,0.3377,0.5385,0.4545,1,1,4,0.0,0.5,0.4286,0.4286,0.4286,0.5,3.4839,3.5781,0.4905,-0.0943,0.4286,0.5,1,1,4,0.0,0.5,0.07140000000000002,0.07140000000000002,0.024300000000000044,0.432,0.2519999999999998,-0.18000000000000016,0,0,3,0.03849999999999998,4.0,4.0,0.0,9,12,1
2017/2018_Gi Gr_Veron_9Round,2017/2018,9.0,Monza,Verona,0.4545,0.4667,0.4211,0.5385,3.8969,3.2772,0.531,0.6197,0.4667,0.5385,1,2,12,-0.732,0.3889,0.5714,0.5333,0.5,0.5714,3.7715,3.4084,0.4898,0.3631,0.5,0.5333,4,1,11,1.397,0.6111,-0.1169,-0.06659999999999999,0.041200000000000014,0.25660000000000005,0.12539999999999996,-0.13119999999999976,1,-3,0,-0.06659999999999999,1.0,3.0,-2.0,3,3,0
2017/2018_Lube_Sir S_9Round,2017/2018,9.0,Lube,Perugia,0.4286,0.4,0.4286,0.4706,3.6682,3.5091,0.4905,0.1592,0.4286,0.4,-1,-1,11,-0.727,0.3889,0.5455,0.4667,0.4167,0.6,3.2737,3.4429,0.484,-0.1692,0.4167,0.5333,0,2,12,0.614,0.6111,-0.1169,-0.06669999999999998,0.006500000000000006,0.3284,0.3945000000000003,0.06620000000000026,-3,-1,-6,-0.10470000000000002,1.0,2.0,-1.0,10,4,1
2017/2018_Azimu_Diate_10Round,2017/2018,10.0,Modena,Trento,0.55,0.6,0.55,0.5,3.8951,3.7223,0.5285,0.1728,0.6,0.5,2,1,10,-1.922,0.3889,0.4545,0.4667,0.4762,0.4545,3.3443,3.7755,0.5031,-0.4312,0.4667,0.4545,0,-2,12,1.29,0.6111,0.09550000000000003,0.13329999999999997,0.025399999999999978,0.6040000000000001,0.5507999999999997,-0.053199999999999914,3,2,2,0.14549999999999996,2.0,3.0,-1.0,2,4,0
2017/2018_Geosa_Pool _10Round,2017/2018,10.0,Lagonegro,Cantù,0.4,0.4,0.4286,0.4545,3.5367,3.7137,0.4872,-0.177,0.4286,0.4545,-1,-1,5,0.0,0.5,0.4286,0.4286,0.4545,0.4615,3.2781,3.9579,0.4585,-0.6797,0.4545,0.4615,-1,-2,4,0.0,0.5,-0.02859999999999996,-0.02859999999999996,0.028700000000000003,0.5026999999999999,0.2586000000000004,-0.2442000000000002,1,0,0,-0.03290000000000004,1.0,5.0,-4.0,12,12,0
2017/2018_Kioen_Milan_10Round,2017/2018,10.0,Padova,Milano,0.4286,0.4667,0.5,0.4,3.4305,3.8683,0.4842,-0.4377,0.5333,0.4,-4,-1,11,-1.51,0.2778,0.5909,0.6,0.4615,0.6316,3.7613,3.9711,0.491,-0.2098,0.4615,0.5333,-2,-1,12,1.49,0.7222,-0.1623,-0.13329999999999997,-0.006799999999999973,-0.2279,-0.3308,-0.10279999999999978,0,-2,-4,0.0,3.0,2.0,1.0,5,1,0
2017/2018_Lube_Veron_10Round,2017/2018,10.0,Lube,Verona,0.4545,0.4667,0.4667,0.4706,4.0316,3.0974,0.5061,0.9342,0.4667,0.4,5,1,12,2.657,0.7222,0.5909,0.5333,0.5,0.5909,3.7796,3.5149,0.4904,0.2647,0.5,0.5333,0,2,12,-2.79,0.2778,-0.13639999999999997,-0.06659999999999999,0.015699999999999992,0.6695,0.2520000000000002,-0.4175,-1,5,-3,-0.06659999999999999,1.0,1.0,0.0,5,2,0
2017/2018_Kioen_Lube_11Round,2017/2018,11.0,Padova,Lube,0.4091,0.4667,0.4706,0.4,3.3674,3.8501,0.4818,-0.4827,0.5333,0.4,-1,-2,12,-2.412,0.3889,0.4348,0.4667,0.4375,0.4706,3.8007,3.123,0.5059,0.6776,0.4667,0.4,0,-1,13,1.8,0.6111,-0.0257,0.0,-0.02410000000000001,-1.1602999999999999,-0.4333,0.7270999999999996,-1,-1,0,0.13329999999999997,1.0,1.0,0.0,5,5,0
2017/2018_Milan_Veron_11Round,2017/2018,11.0,Milano,Verona,0.6087,0.6,0.4615,0.65,3.7742,3.7568,0.4942,0.0174,0.4615,0.6,1,1,13,-1.075,0.3889,0.6087,0.5333,0.5,0.6087,3.6179,3.4259,0.4907,0.192,0.5,0.5333,0,3,13,1.607,0.6111,0.0,0.06669999999999998,0.0034999999999999476,-0.1746,0.15629999999999988,0.3309000000000002,-2,1,1,-0.07179999999999997,1.0,1.0,0.0,1,2,0
2017/2018_Azimu_Sir S_12Round,2017/2018,12.0,Modena,Perugia,0.5238,0.5333,0.5238,0.5,4.0253,3.8986,0.5265,0.1267,0.5333,0.5,0,-1,11,-2.21,0.2778,0.5217,0.4667,0.4167,0.5714,2.9118,3.8824,0.4693,-0.9706,0.4167,0.4667,-5,-1,13,2.343,0.7222,0.0020999999999999908,0.06659999999999999,0.05719999999999997,1.0973,1.1134999999999997,0.016199999999999992,0,5,3,0.06659999999999999,2.0,3.0,-1.0,3,6,0
2017/2018_Azimu_Kioen_13Round,2017/2018,13.0,Modena,Padova,0.5,0.4667,0.5,0.5,3.8009,4.0358,0.5197,-0.2349,0.4667,0.5,-2,-2,12,2.49,0.7222,0.3913,0.4,0.4444,0.4,3.3189,4.0082,0.4769,-0.6893,0.4667,0.4,-2,-3,13,-2.51,0.2778,0.10870000000000002,0.06669999999999998,0.04280000000000006,0.4544,0.48199999999999976,0.027599999999999625,1,0,4,0.06669999999999998,1.0,2.0,-1.0,3,7,0
2017/2018_Diate_Gi Gr_13Round,2017/2018,13.0,Trento,Monza,0.4783,0.5333,0.4762,0.5,3.6413,3.954,0.5029,-0.3128,0.4667,0.5,0,1,13,1.474,0.6111,0.4348,0.4667,0.4,0.5385,3.8726,3.423,0.5294,0.4495,0.4667,0.5385,0,-1,13,-1.208,0.3889,0.04349999999999998,0.06659999999999999,-0.026499999999999968,-0.7623,-0.23129999999999962,0.5310000000000001,2,0,5,-0.07179999999999997,3.0,4.0,-1.0,3,8,1
2018/2019_Kioen_Lube_1Round,2018/2019,1.0,Padova,Lube,0.4167,0.4667,0.4444,0.4375,3.8065,3.6045,0.489,0.202,0.4667,0.4667,4,1,14,-2.412,0.3889,0.4583,0.5333,0.4375,0.5,3.9796,3.14,0.5112,0.8395,0.4667,0.4667,2,1,14,1.8,0.6111,-0.04159999999999997,-0.06659999999999999,-0.022199999999999998,-0.6375,-0.1730999999999998,0.4644999999999997,0,2,0,0.0,0.0,0.0,0.0,1,1,0
2018/2019_Monza_Veron_1Round,2018/2019,1.0,Monza,Verona,0.4167,0.4667,0.4,0.5,3.6815,3.8818,0.5194,-0.2003,0.4667,0.5,-3,-2,14,-0.732,0.3889,0.625,0.6,0.5,0.625,3.6725,3.3588,0.494,0.3137,0.5,0.6,1,4,14,1.397,0.6111,-0.20829999999999999,-0.13329999999999997,0.025399999999999978,-0.514,0.009000000000000341,0.5230000000000001,-6,-4,0,-0.13329999999999997,0.0,0.0,0.0,2,2,1
2018/2019_Centr_Geosa_2Round,2018/2019,2.0,Brescia,Lagonegro,0.5333,0.5333,0.5714,0.4545,3.8425,3.4667,0.5175,0.3758,0.5714,0.4545,1,2,5,0.0,0.5,0.375,0.4,0.4,0.4545,3.2475,3.9494,0.4674,-0.7019,0.4,0.4545,-5,-2,6,0.0,0.5,0.1583,0.13329999999999997,0.05009999999999998,1.0777,0.5949999999999998,-0.4826999999999999,4,6,0,0.1169,0.0,0.0,0.0,3,3,1
2018/2019_Kioen_Milan_2Round,2018/2019,2.0,Padova,Milano,0.4,0.4,0.4211,0.4375,3.6305,3.4851,0.4893,0.1455,0.4667,0.4667,0,-1,15,-1.51,0.2778,0.5833,0.5333,0.4286,0.65,3.6104,3.7729,0.4917,-0.1624,0.4286,0.6,-1,-1,14,1.49,0.7222,-0.18330000000000002,-0.13329999999999997,-0.0024000000000000132,0.30789999999999995,0.02010000000000023,-0.28779999999999983,0,1,0,-0.13329999999999997,1.0,0.0,1.0,4,4,0
2018/2019_Sir S_Veron_2Round,2018/2019,2.0,Perugia,Verona,0.5417,0.5333,0.4167,0.5909,3.3374,3.6886,0.4767,-0.3512,0.4167,0.5333,2,1,14,2.069,0.6111,0.6,0.6,0.5,0.6,3.5341,3.4882,0.4914,0.0459,0.5,0.6,-1,-1,15,-1.59,0.3889,-0.05830000000000002,-0.06669999999999998,-0.01469999999999999,-0.3971,-0.19669999999999987,0.20040000000000013,2,3,0,-0.18329999999999996,0.0,1.0,-1.0,5,5,0
2018/2019_Lube_Veron_3Round,2018/2019,3.0,Lube,Verona,0.48,0.5333,0.4375,0.5263,3.7551,3.1507,0.5109,0.6045,0.4667,0.5333,0,2,15,2.657,0.7222,0.6154,0.6,0.5,0.6154,3.8012,3.3991,0.4973,0.4022,0.5,0.6,2,1,16,-2.79,0.2778,-0.13539999999999996,-0.06669999999999998,0.013600000000000001,0.20230000000000004,-0.04610000000000003,-0.24839999999999973,1,-2,0,-0.13329999999999997,2.0,1.0,1.0,1,1,0
2018/2019_Piace_Videx_3Round,2018/2019,3.0,Piacenza,Grottazzolina,0.5,0.5,0.5,0.5,3.4986,3.4986,0.5,0.0,0.5,0.5,0,0,0,3.0,0.6429,0.5,0.5,0.5,0.5,3.4986,3.4986,0.5,0.0,0.5,0.5,0,0,0,-3.0,0.3571,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,7.0,7.0,0.0,6,6,1
2018/2019_Sir S_Trent_3Round,2018/2019,3.0,Perugia,Trento,0.52,0.5333,0.3846,0.5909,3.2928,3.9056,0.4722,-0.6128,0.3846,0.5333,-2,-1,15,-0.572,0.5,0.5,0.5333,0.5,0.5,4.0394,3.7404,0.5108,0.299,0.5333,0.5,3,2,14,-0.572,0.5,0.020000000000000018,0.0,-0.03860000000000002,-0.9117999999999999,-0.7465999999999995,0.1652,-3,-5,0,-0.1154,1.0,0.0,1.0,7,7,1
2018/2019_Azimu_Milan_4Round,2018/2019,4.0,Modena,Milano,0.4783,0.4,0.4783,0.5,3.4638,4.3124,0.5081,-0.8486,0.4,0.5,-4,-3,13,-0.755,0.3889,0.6,0.5333,0.4286,0.6667,3.6694,3.7863,0.492,-0.117,0.4286,0.6,0,1,15,0.01,0.6111,-0.12169999999999997,-0.13329999999999997,0.016100000000000003,-0.7316,-0.2056,0.5261,-4,-4,-6,-0.19999999999999996,0.0,2.0,-2.0,8,2,1
2018/2019_BAM A_Videx_4Round,2018/2019,4.0,Cuneo,Grottazzolina,0.5,0.5,0.5,0.5,3.4986,3.4986,0.5,0.0,0.5,0.5,0,0,0,0.0,0.5,0.4545,0.4545,0.5,0.4545,3.5442,3.6351,0.4949,-0.0909,0.5,0.4545,-1,-1,1,0.0,0.5,0.045499999999999985,0.045499999999999985,0.005099999999999993,0.0909,-0.04559999999999986,-0.13649999999999984,1,1,0,0.045499999999999985,7.0,1.0,6.0,9,9,0
2018/2019_Lube_Sir S_4Round,2018/2019,4.0,Lube,Perugia,0.4615,0.5333,0.4118,0.5263,3.7754,3.526,0.5078,0.2494,0.4667,0.5333,-1,-1,16,-0.727,0.3889,0.5385,0.5333,0.4286,0.5909,3.8126,3.3296,0.4866,0.4831,0.4286,0.5333,5,1,16,0.614,0.6111,-0.07699999999999996,0.0,0.021200000000000052,-0.23369999999999996,-0.037200000000000344,0.19639999999999969,-2,-6,0,-0.06659999999999999,1.0,1.0,0.0,2,2,0
2018/2019_Kioen_Monza_5Round,2018/2019,5.0,Padova,Monza,0.3846,0.4,0.4,0.4375,3.6859,3.5815,0.4897,0.1044,0.4,0.4667,0,-2,16,-1.747,0.2778,0.44,0.5333,0.4286,0.5,3.7205,3.6847,0.5214,0.0358,0.5333,0.5,1,1,15,1.594,0.7222,-0.055400000000000005,-0.13329999999999997,-0.03169999999999995,0.06860000000000001,-0.03459999999999974,-0.10319999999999974,-3,-1,-7,-0.09999999999999998,3.0,4.0,-1.0,10,3,0
2018/2019_Lube_Trent_5Round,2018/2019,5.0,Lube,Trento,0.4444,0.4667,0.3889,0.5263,3.6026,3.6129,0.505,-0.0103,0.4,0.5333,-1,-2,17,0.093,0.5,0.48,0.4667,0.5,0.4615,3.4382,4.1229,0.4974,-0.6847,0.5333,0.4615,-5,-1,15,0.093,0.5,-0.035599999999999965,0.0,0.007599999999999996,0.6744,0.16439999999999966,-0.5099999999999998,-1,4,6,-0.0615,1.0,2.0,-1.0,4,10,0
2018/2019_Azimu_Kioen_6Round,2018/2019,6.0,Modena,Padova,0.5,0.4667,0.5,0.5,3.9112,3.4743,0.5236,0.4369,0.4667,0.5,6,1,14,2.49,0.7222,0.3704,0.4,0.381,0.4375,3.7275,3.6527,0.4902,0.0748,0.3333,0.4667,0,-3,17,-2.51,0.2778,0.1296,0.06669999999999998,0.03339999999999993,0.3621,0.18369999999999997,-0.1783999999999999,4,6,7,0.0,2.0,1.0,1.0,4,11,1
2018/2019_Geosa_Mengh_6Round,2018/2019,6.0,Lagonegro,Macerata,0.3529,0.4,0.4,0.4167,2.8734,4.1541,0.4446,-1.2807,0.4,0.4167,-6,-3,7,0.0,0.5,0.5,0.5,0.5,0.5,3.4986,3.4986,0.5,0.0,0.5,0.5,0,0,0,0.0,0.5,-0.1471,-0.09999999999999998,-0.055400000000000005,-1.2807,-0.6252,0.6554999999999995,-3,-6,0,-0.09999999999999998,4.0,7.0,-3.0,11,11,1
2018/2019_Lube_Monza_6Round,2018/2019,6.0,Lube,Monza,0.4286,0.4667,0.3684,0.5263,3.6696,3.8699,0.5024,-0.2002,0.4,0.5333,-1,-3,18,1.157,0.6111,0.4615,0.5333,0.4286,0.5333,3.7505,3.7248,0.5205,0.0257,0.5333,0.5333,0,2,16,-2.055,0.3889,-0.03290000000000004,-0.06659999999999999,-0.018100000000000005,-0.2259,-0.0809000000000002,0.14509999999999978,-5,-1,-4,-0.13329999999999997,1.0,1.0,0.0,5,1,1
2018/2019_Azimu_Sir S_7Round,2018/2019,7.0,Modena,Perugia,0.52,0.4667,0.52,0.5,4.0659,3.3913,0.5277,0.6746,0.4667,0.5,2,2,15,-2.21,0.2778,0.5556,0.5333,0.4286,0.6087,3.8182,3.2834,0.4897,0.5349,0.4286,0.6,1,2,17,2.343,0.7222,-0.035599999999999965,-0.06659999999999999,0.03799999999999992,0.13969999999999994,0.24770000000000003,0.10790000000000033,0,1,0,-0.13329999999999997,1.0,3.0,-2.0,1,1,0
2018/2019_Milan_Monza_7Round,2018/2019,7.0,Milano,Monza,0.5769,0.4667,0.4286,0.6364,2.9753,4.167,0.4767,-1.1917,0.4286,0.5333,-6,-1,16,-0.229,0.5,0.4444,0.4667,0.4286,0.5,3.5848,3.9442,0.5148,-0.3594,0.5333,0.4667,-2,-1,17,-0.782,0.5,0.13249999999999995,0.0,-0.03810000000000002,-0.8323,-0.6095000000000002,0.2227999999999999,0,-4,-4,-0.03810000000000002,3.0,1.0,2.0,6,2,0
2018/2019_Azimu_Lube_8Round,2018/2019,8.0,Modena,Lube,0.5,0.4667,0.5,0.5,3.9985,3.5142,0.5267,0.4843,0.4667,0.5,0,-1,16,-0.645,0.5,0.4483,0.4667,0.4,0.5263,3.9157,3.6655,0.5069,0.2503,0.4,0.5333,2,1,19,0.226,0.5,0.051700000000000024,0.0,0.01979999999999993,0.23399999999999999,0.08279999999999976,-0.1513,-2,-2,0,-0.06659999999999999,1.0,2.0,-1.0,3,3,1
2018/2019_Trent_Veron_8Round,2018/2019,8.0,Trento,Verona,0.5,0.5333,0.5,0.5,3.7324,4.0394,0.5,-0.307,0.5333,0.5,1,1,16,-1.566,0.3889,0.6296,0.6,0.5,0.6296,3.999,3.522,0.5,0.4769,0.5,0.6,1,2,17,0.881,0.6111,-0.12960000000000005,-0.06669999999999998,0.0,-0.7839,-0.26659999999999995,0.5173999999999999,-1,0,-2,-0.06669999999999998,3.0,5.0,-2.0,6,4,1
2018/2019_Kioen_Trent_9Round,2018/2019,9.0,Padova,Trento,0.3571,0.4,0.381,0.4118,3.566,3.8983,0.4858,-0.3323,0.3333,0.4,-2,-4,18,-3.0,0.2778,0.5185,0.6,0.5217,0.5,4.1386,3.6029,0.5095,0.5357,0.5333,0.5,4,2,17,3.0,0.7222,-0.1614,-0.19999999999999996,-0.023699999999999943,-0.8679999999999999,-0.5726000000000004,0.2953999999999999,-6,-6,-8,-0.16670000000000001,3.0,1.0,2.0,12,4,1
2018/2019_Milan_Veron_9Round,2018/2019,9.0,Milano,Verona,0.5556,0.4667,0.4,0.6364,2.8407,4.4498,0.4678,-1.609,0.4,0.5333,-4,-2,17,-1.075,0.3889,0.6071,0.5333,0.5,0.6071,3.5672,3.9978,0.4901,-0.4306,0.5,0.5333,-4,-1,18,1.607,0.6111,-0.05149999999999999,-0.06659999999999999,-0.022299999999999986,-1.1784,-0.7265000000000001,0.45199999999999996,-1,0,-3,-0.13329999999999997,2.0,1.0,1.0,7,4,0
2018/2019_Monza_Sir S_9Round,2018/2019,9.0,Monza,Perugia,0.4643,0.5333,0.4286,0.5294,4.0426,3.5281,0.5236,0.5146,0.5333,0.4667,4,1,18,0.765,0.5,0.5714,0.6,0.4286,0.625,3.8237,3.4415,0.4901,0.3823,0.4286,0.6,0,3,18,-0.765,0.5,-0.10710000000000003,-0.06669999999999998,0.033499999999999974,0.13229999999999997,0.2189000000000001,0.08659999999999979,-2,4,0,-0.06669999999999998,2.0,2.0,0.0,1,1,0
2018/2019_Azimu_Monza_10Round,2018/2019,10.0,Modena,Monza,0.5185,0.5333,0.5185,0.5,4.1402,3.4156,0.5303,0.7246,0.5333,0.5,2,1,17,-1.565,0.3889,0.4483,0.5333,0.4091,0.5294,3.5922,4.0113,0.5136,-0.4191,0.5333,0.4667,-4,-1,19,0.647,0.6111,0.07019999999999998,0.0,0.016700000000000048,1.1437,0.548,-0.5957000000000003,2,6,0,0.06659999999999999,2.0,1.0,1.0,2,2,0
2018/2019_Centr_Mengh_10Round,2018/2019,10.0,Brescia,Macerata,0.5625,0.5333,0.6,0.4545,4.0508,3.0799,0.5426,0.9709,0.6,0.4545,6,3,6,0.0,0.5,0.4545,0.4545,0.5,0.4545,3.4533,3.726,0.4848,-0.2727,0.5,0.4545,-3,-1,1,0.0,0.5,0.10799999999999998,0.07879999999999998,0.05779999999999996,1.2436,0.5974999999999997,-0.6461000000000001,4,9,6,0.14549999999999996,7.0,4.0,3.0,7,13,0
2018/2019_Kioen_Veron_10Round,2018/2019,10.0,Padova,Verona,0.3793,0.4,0.4091,0.4118,3.6452,3.6857,0.4885,-0.0405,0.4,0.4,1,1,19,-0.431,0.5,0.6207,0.5333,0.5,0.6207,3.6461,3.7567,0.4928,-0.1106,0.5,0.5333,1,1,19,0.145,0.5,-0.2414,-0.13329999999999997,-0.004300000000000026,0.0701,-0.0009000000000001229,-0.07099999999999973,0,0,-4,-0.13329999999999997,1.0,1.0,0.0,7,3,1
2018/2019_Milan_Trent_10Round,2018/2019,10.0,Milano,Trento,0.5357,0.4,0.375,0.6364,2.9323,4.2751,0.4664,-1.3428,0.4,0.5333,-1,-3,18,-0.942,0.3889,0.5,0.5333,0.5217,0.4667,3.8598,3.6698,0.5069,0.19,0.5333,0.4667,-1,-1,18,1.74,0.6111,0.035699999999999954,-0.13329999999999997,-0.040500000000000036,-1.5328,-0.9274999999999998,0.6053000000000002,-2,0,-3,-0.06669999999999998,1.0,1.0,0.0,8,5,1
2018/2019_Kioen_Sir S_11Round,2018/2019,11.0,Padova,Perugia,0.4,0.4667,0.4348,0.4118,3.7033,3.5322,0.4911,0.1712,0.4667,0.4,1,2,20,-2.853,0.2778,0.5862,0.6,0.4286,0.64,4.2222,3.1633,0.5,1.0589,0.4286,0.6,4,4,19,2.7,0.7222,-0.18620000000000003,-0.13329999999999997,-0.008900000000000019,-0.8876999999999999,-0.5188999999999999,0.3689,-2,-3,-4,-0.13329999999999997,1.0,2.0,-1.0,5,1,1
2018/2019_Lube_Milan_11Round,2018/2019,11.0,Lube,Milano,0.4333,0.4,0.4,0.5,3.696,3.9177,0.5022,-0.2217,0.4,0.5333,-2,-1,20,0.786,0.6111,0.5517,0.4667,0.4118,0.6364,3.1931,3.9546,0.4698,-0.7614,0.4667,0.5333,1,1,19,-0.979,0.3889,-0.11839999999999995,-0.06669999999999998,0.032399999999999984,0.5397,0.5029000000000003,-0.036900000000000155,-2,-3,0,-0.13329999999999997,3.0,1.0,2.0,6,6,1
2018/2019_Azimu_Trent_12Round,2018/2019,12.0,Modena,Trento,0.5,0.5333,0.5,0.5,3.4753,3.9217,0.5181,-0.4464,0.5333,0.5,-5,-1,18,-1.922,0.3889,0.4828,0.4667,0.5217,0.4375,3.6583,3.7193,0.5045,-0.061,0.5333,0.4667,-1,-2,19,1.29,0.6111,0.017199999999999993,0.06659999999999999,0.013600000000000056,-0.3854,-0.18300000000000027,0.2023999999999999,1,-4,4,0.06659999999999999,2.0,2.0,0.0,3,7,0
2018/2019_Azimu_Veron_13Round,2018/2019,13.0,Modena,Verona,0.4828,0.4667,0.4828,0.5,3.384,3.899,0.5154,-0.515,0.4667,0.5,-1,-2,19,2.0,0.7222,0.6,0.5333,0.5,0.6,3.5039,3.7827,0.4907,-0.2788,0.5,0.5333,-1,-1,20,-2.0,0.2778,-0.11719999999999997,-0.06659999999999999,0.024699999999999944,-0.23620000000000002,-0.1198999999999999,0.11629999999999985,-1,0,0,-0.06659999999999999,1.0,3.0,-2.0,3,3,1
2018/2019_BAM A_Piace_13Round,2018/2019,13.0,Cuneo,Piacenza,0.4545,0.4545,0.4545,0.5,3.4533,3.4533,0.5,0.0,0.4545,0.5,0,-1,1,0.0,0.5,0.5455,0.5455,0.5455,0.5,3.6351,3.5442,0.5051,0.0909,0.5455,0.5,1,1,1,0.0,0.5,-0.09099999999999997,-0.09099999999999997,-0.005099999999999993,-0.0909,-0.18179999999999996,-0.09089999999999998,-2,-1,-5,-0.045499999999999985,7.0,7.0,0.0,14,9,1
2018/2019_Emma _Raven_13Round,2018/2019,13.0,Siena,Ravenna,0.5714,0.5714,0.5,0.5833,3.6133,3.2687,0.5159,0.3446,0.5,0.5833,5,2,4,0.0,0.5,0.5,0.5,0.5,0.5,3.4986,3.4986,0.5,0.0,0.5,0.5,0,0,0,0.0,0.5,0.07140000000000002,0.07140000000000002,0.015900000000000025,0.3446,0.11470000000000002,-0.22990000000000022,2,5,0,0.0,6.0,7.0,-1.0,15,15,1
2018/2019_Milan_Sir S_13Round,2018/2019,13.0,Milano,Perugia,0.5333,0.4,0.4118,0.6087,2.7813,4.3237,0.4595,-1.5424,0.4667,0.4667,-5,-1,20,-2.147,0.2778,0.5667,0.6,0.4286,0.6154,3.5143,3.76,0.4885,-0.2457,0.4286,0.6,-5,-1,20,2.3,0.7222,-0.033399999999999985,-0.19999999999999996,-0.02899999999999997,-1.2967,-0.7330000000000001,0.5636999999999999,0,0,-7,-0.13329999999999997,2.0,2.0,0.0,8,1,1
2018/2019_Monza_Trent_13Round,2018/2019,13.0,Monza,Trento,0.4667,0.5333,0.4091,0.5556,4.0655,3.364,0.5243,0.7015,0.5333,0.5333,5,1,20,-1.208,0.3889,0.5,0.5333,0.5217,0.4706,3.7126,3.5561,0.5065,0.1566,0.5333,0.4667,1,1,20,1.474,0.6111,-0.033299999999999996,0.0,0.017800000000000038,0.5449,0.3529,-0.19209999999999994,0,4,3,0.06659999999999999,3.0,1.0,2.0,1,4,1
2018/2019_Pool _Tinet_13Round,2018/2019,13.0,Cantù,Prata di Pordenone,0.4667,0.4667,0.4545,0.5,3.5687,3.6238,0.4825,-0.0551,0.4545,0.5,5,1,5,0.0,0.5,0.5,0.5,0.5,0.5,3.4986,3.4986,0.5,0.0,0.5,0.5,0,0,0,0.0,0.5,-0.033299999999999996,-0.033299999999999996,-0.017500000000000016,-0.0551,0.07010000000000005,0.12519999999999998,1,5,0,-0.045499999999999985,3.0,7.0,-4.0,16,16,0
2019/2020_Kioen_Moden_1Round,2019/2020,1.0,Padova,Modena,0.4194,0.5333,0.4583,0.4118,4.1526,3.0147,0.5022,1.1379,0.5333,0.4,5,3,21,-2.51,0.2778,0.5,0.4667,0.5,0.5,3.7172,3.8841,0.5169,-0.1668,0.4667,0.5,1,1,20,2.49,0.7222,-0.0806,0.06659999999999999,-0.014700000000000046,1.3047,0.43539999999999957,-0.8694000000000002,2,4,0,0.033299999999999996,0.0,0.0,0.0,1,1,1
2019/2020_Lube_Piace_1Round,2019/2020,1.0,Lube,Piacenza,0.4516,0.4667,0.4286,0.5,4.1474,3.2889,0.5129,0.8584,0.4667,0.5333,5,1,21,0.5,0.6111,0.5,0.5,0.5455,0.4545,3.4988,3.6822,0.4722,-0.1833,0.5455,0.4545,-6,-1,2,-1.265,0.3889,-0.0484,-0.033299999999999996,0.040700000000000014,1.0417,0.6486000000000001,-0.3933,2,11,0,0.012199999999999989,0.0,0.0,0.0,2,2,0
2019/2020_Milan_Monza_1Round,2019/2020,1.0,Milano,Monza,0.5484,0.4667,0.4444,0.6087,3.4967,3.7809,0.4696,-0.2842,0.4667,0.4667,4,1,21,-0.229,0.5,0.4839,0.5333,0.4348,0.5556,4.207,3.5048,0.5254,0.7022,0.5333,0.5333,1,2,21,-0.782,0.5,0.0645,-0.06659999999999999,-0.05579999999999996,-0.9864,-0.7102999999999997,0.2761,-1,3,0,-0.06659999999999999,0.0,0.0,0.0,3,3,0
2019/2020_Emma _Sarca_2Round,2019/2020,2.0,Siena,Brescia,0.6,0.6,0.5385,0.5833,3.8424,3.361,0.5225,0.4814,0.5385,0.5833,2,3,5,0.0,0.5,0.5294,0.5333,0.5625,0.4545,4.1085,3.3622,0.5381,0.7463,0.5333,0.4545,0,-1,7,0.0,0.5,0.0706,0.06669999999999998,-0.015600000000000058,-0.26489999999999997,-0.2661000000000002,-0.0011999999999998678,4,2,0,0.08399999999999996,0.0,0.0,0.0,4,4,1
2019/2020_Lube_Milan_2Round,2019/2020,2.0,Lube,Milano,0.4375,0.4667,0.4091,0.5,3.8566,3.2468,0.5126,0.6098,0.4667,0.5333,0,-1,22,0.786,0.6111,0.5312,0.4667,0.4211,0.6087,3.3944,3.5963,0.4703,-0.2019,0.4667,0.4667,0,-1,22,-0.979,0.3889,-0.0937,0.0,0.04229999999999995,0.8117,0.4621999999999997,-0.3494999999999999,0,0,0,0.0,1.0,1.0,0.0,5,5,0
